5.856372504656372E-6
8.255460951196253E-6
4.397078561159029E-6
3.1026399254725182E-6
5.246600530314061E-6
8.019824706178025E-6
8.74111387618084E-6
8.400087874298274E-6
2.1266684374652134E-6
8.674134604957172E-6
4.552755626685063E-6
9.681365168507313E-6
5.872343922503217E-6
7.529508548515453E-6
8.709963987737158E-6
9.386560674732354E-6
3.968082292300667E-6
7.078789685855786E-6
9.197410576295998E-6
3.7213325161342116E-6
4.8030987634373295E-6
7.674412592917535E-6
4.358853522052649E-6
5.6582248750087245E-6
6.036524784642484E-6
7.101572649762333E-6
2.7300422935336423E-6
1.940683790272935E-6
8.478856781800398E-6
6.79126696864257E-6
9.61517823496647E-6
3.23590587309599E-7
6.22791525858142E-6
8.880666468293405E-6
5.32971985844266E-6
1.9657841429321155E-6
3.0260502084802833E-6
3.7286656437775114E-6
2.229591800323383E-6
8.509177234165564E-6
2.4713462160592304E-6
3.832352955528004E-6
3.2816145131737333E-6
3.935712780074581E-6
5.819090293949114E-6
7.3655288001836125E-6
4.002247878095854E-6
7.787551966935546E-6
5.650789918410224E-6
2.7732952103770304E-6
2.1014953069875365E-6
8.767519422197503E-6
6.666536746569162E-6
5.007127024894791E-6
5.1160945848023366E-6
6.1059769979472886E-6
6.27252979590735E-6
4.072726603003138E-6
5.700871649963451E-6
3.869354352821519E-7
7.4890901593793644E-6
7.588356968741802E-6
7.069414374412684E-6
5.770355022096828E-6
4.995508975011817E-6
1.0142342610569999E-6
7.3349758767361955E-6
1.7292263678466214E-6
1.8565929736596E-6
2.113955627030755E-6
1.1997932854762085E-6
4.5391619409584695E-6
9.641780819697608E-6
4.682638985331944E-8
5.757664418611298E-7
6.814874008192391E-6
8.25122560790406E-6
4.265340881392341E-6
2.291708613855642E-6
7.382049285175471E-6
3.804248357626037E-6
4.104966986410056E-6
1.0521476048462265E-6
3.704774474060684E-6
3.4240878453549744E-6
6.603764340043184E-6
9.259922915610225E-6
4.957809496990601E-6
4.668883820535197E-6
7.677270038189071E-6
2.1995840657830614E-6
5.639640076260435E-6
4.712350395094509E-6
2.994661272324484E-7
7.4008698976382886E-6
7.366387884297114E-6
1.6860958168405384E-7
2.8035368409674257E-6
7.61304994004537E-7
1.6829377816384275E-7
